,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price
339,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4526,Super Luxury (Non AC Seater 2+2 Push Back),22:35,05h 05m,03:40,3.6,427
340,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,,,,,,,
341,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,,,,,,,
342,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,,,,,,,
343,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,,,,,,,
344,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,,,,,,,
345,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,,,,,,,
346,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
347,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4798,Super Luxury (Non AC Seater 2+2 Push Back),19:45,10h 25m,06:10,3.3,631
348,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4802,Super Luxury (Non AC Seater 2+2 Push Back),20:15,08h 35m,04:50,4.7,623
349,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,09h 45m,06:45,2.6,623
350,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,APSRTC - 4820,Super Luxury (Non AC Seater 2+2 Push Back),21:00,08h 40m,05:40,4.5,569
351,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
352,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
353,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
354,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
355,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
356,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
357,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
358,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
359,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
360,Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,,,,,,,
361,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 3327,Super Luxury (Non AC Seater 2+2 Push Back),13:20,06h 00m,19:20,3.8,386
362,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 24268,Super Luxury (Non AC Seater 2+2 Push Back),13:30,06h 15m,19:45,3.8,386
363,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,APSRTC - 3329,Super Luxury (Non AC Seater 2+2 Push Back),14:00,06h 00m,20:00,1.8,386
364,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,,,,,,,
365,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,,,,,,,
366,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,,,,,,,
367,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,,,,,,,
368,Visakhapatnam to Amalapuram,https://www.redbus.in/bus-tickets/visakhapatnam-to-amalapuram,,,,,,,
369,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52501,Express(Non AC Seater),13:15,04h 15m,17:30,2.9,205
370,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52507,Express(Non AC Seater),13:30,04h 40m,18:10,4.1,217
371,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,APSRTC - 52555,Express(Non AC Seater),15:00,04h 20m,19:20,3.5,223
372,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,,,,,,,
373,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,,,,,,,
374,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,,,,,,,
375,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,,,,,,,
376,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,,,,,,,
377,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,,,,,,,
378,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,,,,,,,
379,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,APSRTC - 5549,SAPTAGIRI EXPRESS,13:45,03h 15m,17:00,4.3,149
380,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,APSRTC - 47494,INDRA(A.C. Seater),14:00,03h 00m,17:00,3.9,253
381,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,APSRTC - 5541,SAPTAGIRI EXPRESS,14:45,03h 15m,18:00,3.9,149
382,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,,,,,,,
383,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,,,,,,,
384,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,,,,,,,
385,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,,,,,,,
386,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,,,,,,,
387,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,,,,,,,
388,Chennai to Tirupati,https://www.redbus.in/bus-tickets/chennai-to-tirupathi,,,,,,,
389,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
390,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 4943,Super Luxury (Non AC Seater 2+2 Push Back),19:00,10h 50m,05:50,3.9,718
391,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2785,Super Luxury (Non AC Seater 2+2 Push Back),19:30,07h 45m,03:15,3.7,728
392,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2781,Super Luxury (Non AC Seater 2+2 Push Back),19:45,09h 15m,05:00,3.0,700
393,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,APSRTC - 2586,Super Luxury (Non AC Seater 2+2 Push Back),20:15,09h 00m,05:15,3.6,728
394,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
395,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
396,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
397,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
398,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
399,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
400,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
401,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
402,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
403,Rajahmundry to Hyderabad,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,,,,,,,
404,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,APSRTC - 6373,Super Luxury (Non AC Seater 2+2 Push Back),14:45,09h 00m,23:45,4.3,555
405,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,APSRTC - 3459,Super Luxury (Non AC Seater 2+2 Push Back),16:00,09h 10m,01:10,3.7,555
406,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,APSRTC - 2718,INDRA(A.C. Seater),17:00,08h 45m,01:45,3.3,604
407,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,,,,,,,
408,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,,,,,,,
409,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,,,,,,,
410,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,,,,,,,
411,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,,,,,,,
412,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,,,,,,,
413,Kurnool to Vijayawada,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,,,,,,,
414,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,APSRTC - 3957,Super Luxury (Non AC Seater 2+2 Push Back),13:55,10h 30m,00:25,3.7,555
415,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,APSRTC - 6903,Super Luxury (Non AC Seater 2+2 Push Back),14:00,08h 45m,22:45,2.8,555
416,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,APSRTC - 6905,Super Luxury (Non AC Seater 2+2 Push Back),15:30,08h 15m,23:45,1.5,555
417,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,,,,,,,
418,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,,,,,,,
419,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,,,,,,,
420,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,,,,,,,
421,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,,,,,,,
422,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,,,,,,,
423,Vijayawada to Kurnool,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,,,,,,,
424,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2715,Super Luxury (Non AC Seater 2+2 Push Back),13:00,06h 45m,19:45,2.1,373
425,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2631,INDRA(A.C. Seater),13:30,05h 40m,19:10,3.6,451
426,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,APSRTC - 2591,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",14:00,05h 50m,19:50,3.9,357
427,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,,,,,,,
428,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,,,,,,,
429,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,,,,,,,
430,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,,,,,,,
431,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,,,,,,,
432,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,,,,,,,
433,Kakinada to Vijayawada,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,,,,,,,
434,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,03h 45m,18:45,3.5,226
435,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 5769,Express(Non AC Seater),17:30,03h 15m,20:45,3.8,143
436,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 47135,Express(Non AC Seater),20:15,03h 00m,23:15,3.1,143
437,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 93107,Express(Non AC Seater),20:55,02h 25m,23:20,3.2,157
438,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,
439,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,
440,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,
441,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,
442,Bangalore to Madanapalli,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,,,,,,,
443,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 3764,Super Luxury (Non AC Seater 2+2 Push Back),18:00,08h 15m,02:15,2.7,617
444,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 3878,Super Luxury (Non AC Seater 2+2 Push Back),19:05,08h 10m,03:15,1.7,573
445,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 5087,Super Luxury (Non AC Seater 2+2 Push Back),20:00,07h 15m,03:15,2.8,613
446,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,APSRTC - 5089,Super Luxury (Non AC Seater 2+2 Push Back),20:30,06h 45m,03:15,3.7,613
447,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,,,,,,,
448,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,,,,,,,
449,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,,,,,,,
450,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,,,,,,,
451,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,,,,,,,
452,Nellore to Bangalore,https://www.redbus.in/bus-tickets/nellore-to-bangalore,,,,,,,
453,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,APSRTC - 5815,Super Luxury (Non AC Seater 2+2 Push Back),18:50,07h 40m,02:30,4.2,402
454,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,APSRTC - 4529,Super Luxury (Non AC Seater 2+2 Push Back),20:45,07h 15m,04:00,4.4,394
455,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,APSRTC - 4538,Super Luxury (Non AC Seater 2+2 Push Back),20:45,07h 15m,04:00,5.0,394
456,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,APSRTC - 92142,Super Luxury (Non AC Seater 2+2 Push Back),21:15,07h 30m,04:45,3.9,435
457,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,,,,,,,
458,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,,,,,,,
459,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,,,,,,,
460,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,,,,,,,
461,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,,,,,,,
462,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,,,,,,,
463,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
464,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4249,Super Luxury (Non AC Seater 2+2 Push Back),19:45,08h 35m,04:20,3.9,451
465,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,07h 59m,04:29,4.5,767
466,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 42443,Super Luxury (Non AC Seater 2+2 Push Back),21:00,08h 45m,05:45,4.2,451
467,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4629,Super Luxury (Non AC Seater 2+2 Push Back),21:00,08h 00m,05:00,4.1,451
468,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
469,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
470,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
471,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
472,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
473,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
474,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
475,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
476,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
477,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,,,,,,,
478,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52593,Express(Non AC Seater),13:30,05h 00m,18:30,3.4,190
479,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52527,Express(Non AC Seater),14:00,04h 30m,18:30,3.6,205
480,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52529,Express(Non AC Seater),15:00,04h 30m,19:30,2.6,205
481,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,
482,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,
483,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,
484,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,
485,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,
486,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,
487,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,,,,,,,
488,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4444,INDRA(A.C. Seater),13:15,05h 00m,18:15,3.7,316
489,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 4466,Super Luxury (Non AC Seater 2+2 Push Back),13:15,03h 30m,16:45,2.3,261
490,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,APSRTC - 2881,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:30,04h 00m,17:30,3.8,248
491,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,,,,,,,
492,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,,,,,,,
493,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,,,,,,,
494,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,,,,,,,
495,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,,,,,,,
496,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,,,,,,,
497,Vijayawada to Rajahmundry,https://www.redbus.in/bus-tickets/vijayawada-to-rajahmundry,,,,,,,
498,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 6015,Super Luxury (Non AC Seater 2+2 Push Back),13:30,05h 45m,19:15,3.9,353
499,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 60501,Express(Non AC Seater),14:30,06h 15m,20:45,3.2,293
500,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,05h 30m,20:00,3.0,524
501,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,
502,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,
503,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,
504,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,
505,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,
506,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,
507,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,,,,,,,
508,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
509,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,Lahari Non A/C Sleeper Cum Seater,,,,19,
510,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 1920,LAHARI A/C SLEEPER CUM SEATER,13:00,06h 00m,19:00,3.5,509
511,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 1003,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,06h 30m,21:15,2.6,459
512,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,TSRTC - 7143,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,06h 40m,22:10,2.4,459
513,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
514,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
515,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
516,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
517,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
518,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
519,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
520,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
521,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
522,Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,,,,,,,
523,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,APSRTC - 5560,SAPTAGIRI EXPRESS,13:15,03h 00m,16:15,4.6,162
524,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,APSRTC - 5572,SAPTAGIRI EXPRESS,13:45,03h 00m,16:45,4.6,162
525,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,APSRTC - 47481,INDRA(A.C. Seater),14:00,03h 00m,17:00,3.8,253
526,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,,,,,,,
527,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,,,,,,,
528,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,,,,,,,
529,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,,,,,,,
530,Tirupati to Chennai,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,,,,,,,
531,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
532,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
533,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5694,Super Luxury (Non AC Seater 2+2 Push Back),17:00,09h 15m,02:15,3.8,616
534,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 56912,Super Luxury (Non AC Seater 2+2 Push Back),17:15,08h 30m,01:45,3.9,584
535,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 47463,Super Luxury (Non AC Seater 2+2 Push Back),18:20,09h 10m,03:30,4.6,616
536,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
537,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
538,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
539,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
540,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
541,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
542,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
543,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
544,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
545,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,,,,,,,
546,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
547,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,,,,,,,
