,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price
221,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:15,08h 15m,05:30,4.1,500
222,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20,08h 50m,05:10,3.5,495
223,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:20,08h 10m,04:30,3.4,500
224,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shatabdi Travels,A/C Seater / Sleeper (2+1),21:55,08h 00m,05:55,3.4,600
225,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,08h 25m,04:55,3.2,600
226,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,3.2,600
227,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shatabdi Travels,A/C Seater / Sleeper (2+1),20:20,08h 00m,04:20,3.2,600
228,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Hawa Hawai,A/C Seater / Sleeper (2+1),20:00,08h 00m,04:00,3.8,523
229,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),20:15,09h 15m,05:30,3.5,600
230,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,MAA SHANTI TRAVELS,Non A/C Seater / Sleeper (2+1),22:10,07h 15m,05:25,3.3,650
231,Patna (Bihar) to Araria (Bihar),https://www.redbus.in/bus-tickets/patna-to-araria,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,08h 50m,05:20,2.0,463
232,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna,Bihar state road transport corporation (BSRTC) - 150464,Non AC Seater (2+2),17:40,04h 00m,21:40,2.0,213
233,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),16:30,03h 30m,20:00,3.1,330
234,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),17:00,03h 55m,20:55,3.7,330
235,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),13:30,03h 45m,17:15,2.8,330
236,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna,Shiv Ganga Travels,A/C Seater (2+2),14:06,03h 34m,17:40,2.1,330
237,Darbhanga to Patna (Bihar),https://www.redbus.in/bus-tickets/darbhanga-to-patna,Rukmanti (AT),A/C Seater / Sleeper (2+1),23:59,05h 01m,05:00,1.6,522
238,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),21:59,08h 01m,06:00,2.4,400
239,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Rukmanti (AT),A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,2.1,523
240,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Tiwari Motors,A/C Seater / Sleeper (2+1),20:00,09h 05m,05:05,2.5,449
241,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,07h 30m,04:00,1.8,648
242,Patna (Bihar) to Saharsa,https://www.redbus.in/bus-tickets/patna-to-saharsa,Raj Rath,A/C Seater / Sleeper (2+2),21:00,09h 00m,06:00,2.7,425
243,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,13h 30m,05:00,4.3,1206
244,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,13h 55m,07:30,1.7,1699
245,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,15h 43m,06:43,1.2,1799
246,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra,Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,12h 30m,06:50,1.5,2374
247,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,06h 35m,04:00,3.3,450
248,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,07h 00m,04:25,4.5,600
249,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Divya Rath,A/C Sleeper (2+1),20:45,07h 00m,03:45,4.7,618
250,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),21:55,07h 45m,05:40,3.5,600
251,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:35,07h 30m,04:05,3.4,450
252,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),18:25,07h 50m,02:15,3.4,450
253,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),19:25,08h 40m,04:05,3.4,463
254,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Raj Bus Services,A/C Seater / Sleeper (2+1),16:55,09h 10m,02:05,3.4,450
255,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,07h 40m,04:10,3.2,600
256,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20,06h 45m,03:05,3.1,495
257,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shatabdi Travels,A/C Seater / Sleeper (2+1),20:20,07h 45m,04:05,3.8,600
258,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,07h 45m,04:45,2.9,600
259,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Meera Travels (Yvts),A/C Seater / Sleeper (2+1),20:30,08h 45m,05:15,1.8,600
260,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,MAA SHANTI TRAVELS,Non A/C Seater / Sleeper (2+1),22:10,06h 50m,05:00,4.3,650
261,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),20:15,08h 55m,05:10,2.9,600
262,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,07h 30m,04:00,1.8,463
263,Patna (Bihar) to Forbesganj,https://www.redbus.in/bus-tickets/patna-to-forbesganj,Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,1.9,540
264,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,09h 35m,06:30,3.2,541
265,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,08h 25m,05:00,3.5,925
266,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Pappu Travels (yvts),A/C Seater/Sleeper (2+1),16:45,10h 45m,03:30,3.0,800
267,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:45,08h 30m,03:15,2.3,900
268,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:30,09h 30m,04:00,2.3,900
269,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),19:15,09h 45m,05:00,2.3,900
270,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Jai Mata Di Tour and Travels,AC Seater (2+2),20:00,08h 00m,04:00,2.3,990
271,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15,09h 40m,03:55,2.1,700
272,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,Tejas Maa Bhawani,A/C Sleeper (2+1),18:30,10h 30m,05:00,2.1,775
273,Ranchi to Hajipur (Bihar),https://www.redbus.in/bus-tickets/ranchi-to-hajipur,RAUSHAN TRAVELS AND HOSPITALITY,A/C Seater / Sleeper (2+2),19:30,09h 00m,04:30,1.7,700
274,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,23:00,08h 00m,07:00,3.1,595
275,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,07h 30m,05:00,3.9,850
276,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,06h 45m,03:45,4.4,1099
277,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),23:55,07h 35m,07:30,1.6,1195
278,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),23:30,09h 15m,08:45,4.1,3399
279,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Panwar Travels,A/C Seater / Sleeper (2+1),21:30,06h 35m,04:05,2.8,2800
280,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Maan Travels,NON AC Seater / Sleeper 2+1,23:55,10h 35m,10:30,1.6,1450
281,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Maa Laxmi Bihar Express,Non A/C Seater / Sleeper (2+1),22:30,09h 30m,08:00,1.3,1000
282,Lucknow to Gopalganj (Bihar),https://www.redbus.in/bus-tickets/lucknow-to-gopalganj,Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),23:30,08h 00m,07:30,1.2,1799
